cmtFileName,Number of Trucks,Coarsening Rate,Run Number,Solution Cost,Relative Cost,Solve Time,D-Wave Problem ID
CMT01.xml,5,1,0,1818.9798314400377,3.4672991964317066,1751.4859697818756,78adcdac-8d90-46ce-b1cc-bee07e14e7aa
CMT01.xml,5,0.3,0,704.1856534603982,1.3423031460711732,29.527626752853394,299b3f6a-bb30-41c1-9f0e-21860f4a4d61
CMT01.xml,5,0.5,0,980.210469240941,1.868455556014832,119.39040017127991,79d00d42-b211-4f9f-ad30-3d337849ea00
