cmtFileName,Number of Nodes,Number of Trucks,Coarsening Rate,Run Number,Solution Cost,Relative Cost,Solve Time,D-Wave Problem ID,Real number of trucks
CMT03.xml,101,8,0.5,1,2986.382465433753,3.6148624511992558,47.00764298439026,a7adc3b0-c603-471e-8a4a-29a62782d58d,11
CMT03.xml,101,8,0.5,2,2986.382465433753,3.6148624511992558,50.22141742706299,835781c0-acb3-4578-b387-48da3d8fa5c4,11
CMT03.xml,101,8,0.3,1,2132.433465505106,2.581201086383792,23.214561223983765,37999a09-23c8-472b-8f3c-c6a389a08309,11
CMT03.xml,101,8,0.3,2,2132.433465505106,2.581201086383792,21.121090173721313,a149a406-d4a9-4ecc-99c6-9096543f0e1d,12
CMT04.xml,151,12,1,0,7360.5017683808865,7.157097069661117,1160.2900094985962,1a76acf6-7b88-4b3f-b585-d3d83774f3aa,16
CMT04.xml,151,12,0.9,0,6703.910222365277,6.518650184132238,843.0285968780518,65834e9d-c630-4dde-914f-6526e39a1534,17
CMT04.xml,151,12,0.7,0,5307.093638594146,5.160434101431464,398.63196086883545,5e8cbb7d-78e4-41de-8434-dbec7c0b3b72,17
CMT04.xml,151,12,0.5,0,4225.810695423317,4.10903200581797,177.2364161014557,fdbbd00b-c528-48ef-b317-4e6c5a0fb570,17
CMT04.xml,151,12,0.3,0,2807.4114186872803,2.7298296597569864,64.69471001625061,6a7f45d2-b93e-4c51-913a-5ec4a08fc56b,17
CMT04.xml,151,12,1,1,7360.5017683808865,7.157097069661117,1061.0318562984467,0e6b7542-f39d-4800-9ec5-4d6b6cf5e8db,16
CMT04.xml,151,12,1,2,7360.5017683808865,7.157097069661117,1078.6881568431854,2c41874a-98e7-408e-a933-17113726f658,17
CMT04.xml,151,12,0.9,1,6703.910222365277,6.518650184132238,787.3976118564606,1ececbc9-8186-4a87-b380-7af55f2a562f,16
CMT04.xml,151,12,0.9,2,6703.910222365277,6.518650184132238,782.2682144641876,522753c4-51b6-42ec-abc5-594b80a5a51c,17
CMT04.xml,151,12,0.7,1,5307.093638594146,5.160434101431464,370.15237975120544,581f3b6b-dafb-46bc-8572-862c3e89d715,16
CMT04.xml,151,12,0.7,2,5307.093638594146,5.160434101431464,383.41514801979065,d2fc14c9-a848-4ad0-9ba6-58162d765b03,17
CMT04.xml,151,12,0.5,1,4225.810695423317,4.10903200581797,150.18262195587158,c34512dd-1f48-49d5-9efe-d97fd6267eb1,16
CMT04.xml,151,12,0.5,2,4225.810695423317,4.10903200581797,151.02385663986206,f5f8b829-baaa-4e44-aceb-d0a9a66c5a38,15
CMT04.xml,151,12,0.3,1,2807.4114186872803,2.7298296597569864,57.36399960517883,83b1bf60-cd51-4811-968e-54dd3edb13e3,17
CMT04.xml,151,12,0.3,2,2807.4114186872803,2.7298296597569864,54.70468878746033,77e5fb6f-dedd-4e20-a005-606b3d5b1b9b,16
CMT05.xml,200,17,1,0,9608.407976530198,7.440937339040957,2373.912323474884,405b28e6-ed38-4961-8c80-401ce023d8b0,22
CMT05.xml,200,17,0.9,0,8734.52357030312,6.764184319791155,1772.5772633552551,3533f607-967d-441b-b6bb-b63129967e67,25
CMT05.xml,200,17,0.7,0,7022.681038867063,5.438500289529899,855.9005517959595,8a2a0b15-3e0e-4bed-8ff8-201af2d53fee,24
CMT05.xml,200,17,0.5,0,5448.5504117324235,4.219463026688369,355.7159435749054,bcc12fea-605b-47f5-afa3-5f3ca162899c,22
CMT05.xml,200,17,0.3,0,3812.2233461372084,2.9522596365938005,115.30437278747559,6bc122ad-5547-4659-95cf-322d64fb0af6,24
CMT05.xml,200,17,1,1,9608.407976530198,7.440937339040957,2382.483785867691,87bf542d-f844-44d3-a4e9-b65ebe084c9a,24
CMT05.xml,200,17,1,2,9608.407976530198,7.440937339040957,2324.231882095337,7d42f00c-b4a0-4bec-819f-2e43444a1b5e,22
CMT05.xml,200,17,0.9,2,8734.52357030312,6.764184319791155,1733.3960275650024,26902a2c-16d1-43c8-80a0-d95b19ce4b7c,24
CMT05.xml,200,17,0.9,1,8734.52357030312,6.764184319791155,1720.5538148880005,cd6d6b6b-f7a9-4ef3-83f7-48252b65aa09,22
CMT05.xml,200,17,0.7,1,7022.681038867063,5.438500289529899,830.2867472171783,e2cfd293-3e23-4787-a9c2-bbc5f5657f10,22
CMT05.xml,200,17,0.7,2,7022.681038867063,5.438500289529899,839.471782207489,213a81ce-9f30-4029-9981-b40d07292675,23
CMT05.xml,200,17,0.5,1,5448.5504117324235,4.219463026688369,330.7741560935974,f07883f9-7294-4292-8bae-e478487a8d92,24
CMT05.xml,200,17,0.5,2,5448.5504117324235,4.219463026688369,329.99874329566956,5bd293b3-f0fb-4c25-b9ab-59afb716c421,23
CMT05.xml,200,17,0.3,1,3812.2233461372084,2.9522596365938005,117.73331212997437,4e653ae5-9e7c-48a8-baa3-00b6e891b3fe,22
CMT05.xml,200,17,0.3,2,3812.2233461372084,2.9522596365938005,117.09992003440857,25011e1c-a181-4ace-8bec-9220895c698c,22
CMT11.xml,121,7,1,0,12239.313868857094,11.74463005110457,519.3726081848145,36fef9e0-1180-4f1e-a80c-6218a37368c6,12
CMT11.xml,121,7,0.9,0,10844.677060013491,10.406361129249504,372.4150478839874,3d4a9a61-9496-477c-8856-23a2f47636c2,11
CMT11.xml,121,7,0.7,0,8094.421291432615,7.767264126427491,181.04844880104065,29f7205d-49e2-45bb-9476-4680b89d7097,12
CMT11.xml,121,7,0.5,0,5754.267906418941,5.521694148868596,78.17074155807495,17598b2d-f1bb-468f-bf84-7b9b84dce2f9,10
CMT11.xml,121,7,0.3,0,3492.1407856125556,3.3509968003805284,32.91461372375488,e95ff77f-cbea-48cb-9e08-a5a027c00d34,10
CMT11.xml,121,7,1,1,12239.313868857094,11.74463005110457,526.133367061615,e2319937-8ee2-42c4-905c-1958291a730c,10
CMT11.xml,121,7,1,2,12239.313868857094,11.74463005110457,522.9041292667389,2f7bb9d8-972d-465a-b3a4-650017592b9f,10
CMT11.xml,121,7,0.9,1,10844.677060013491,10.406361129249504,370.03589487075806,18aa9f2a-6d44-4c99-9b76-abdf3da34e15,10
CMT11.xml,121,7,0.9,2,10844.677060013491,10.406361129249504,369.5507128238678,8afe839e-b832-4eb4-b37c-736764db70ef,11
CMT11.xml,121,7,0.7,1,8094.421291432615,7.767264126427491,183.07118034362793,51b4b6f6-e3d5-4fa9-bb34-ec548b0baaeb,10
CMT11.xml,121,7,0.7,2,8094.421291432615,7.767264126427491,182.94957613945007,c666243e-61cf-4c61-b69f-fcf9b8e24dbf,9
CMT11.xml,121,7,0.5,1,5754.267906418941,5.521694148868596,78.61608576774597,bcdbc34e-a183-4080-9f59-913acaa9de29,10
CMT11.xml,121,7,0.5,2,5754.267906418941,5.521694148868596,80.50192093849182,a02906f1-f08d-4441-a765-7144bb6f14ed,10
CMT11.xml,121,7,0.3,1,3492.1407856125556,3.3509968003805284,35.13711190223694,403a8b5c-ab30-4ac7-9cc0-7c9abae30939,10
CMT11.xml,121,7,0.3,2,3492.1407856125556,3.3509968003805284,36.41479301452637,9405d788-5d37-4144-aa55-7c5250cd9dc6,11
CMT12.xml,101,10,1,0,5770.962375615749,7.0415373805648755,294.6184756755829,ccb070ad-8c20-4e00-93cb-b057ce5909a3,14
CMT12.xml,101,10,0.9,0,5289.60243256914,6.454197902007345,277.48862409591675,cc87ebea-e059-4a9b-927b-a3199c867046,14
CMT12.xml,101,10,0.7,0,4365.100847522498,5.326151651523376,105.78703474998474,1e10847d-bce3-416b-b98b-c6e98214d7b5,13
CMT12.xml,101,10,0.5,0,3325.0322806756403,4.057094392937235,47.87073278427124,18d34dae-e9d0-447f-84a1-2c76f3873520,13
CMT12.xml,101,10,0.3,0,2079.1644408520306,2.536927669544671,23.576242208480835,15924bbc-600b-4b7f-885e-0063265cdd3a,13
CMT12.xml,101,10,1,1,5770.962375615749,7.0415373805648755,304.87889194488525,71eb9a0b-5760-4b2d-8b8b-348e5f280d12,14
CMT12.xml,101,10,1,2,5770.962375615749,7.0415373805648755,303.4755640029907,810036f6-6cda-453c-bfcb-e05753b1e6e3,14
CMT12.xml,101,10,0.9,1,5289.60243256914,6.454197902007345,218.22589945793152,58c4d087-b352-4789-990b-7de60b629a32,15
CMT12.xml,101,10,0.9,2,5289.60243256914,6.454197902007345,220.5051567554474,6e1d8ec0-a190-4e35-8c65-d3aaa08af9ec,13
CMT12.xml,101,10,0.7,1,4365.100847522498,5.326151651523376,110.51731705665588,f5f72bb1-2d1d-4f36-a9d4-2666feca456d,14
CMT12.xml,101,10,0.7,2,4365.100847522498,5.326151651523376,110.30729079246521,4ed50fec-de91-4564-8c43-ddb341c93359,12
CMT12.xml,101,10,0.5,1,3325.0322806756403,4.057094392937235,52.29688048362732,14e894c5-9667-4a7b-9e8f-3e0a3caaea59,14
CMT12.xml,101,10,0.5,2,3325.0322806756403,4.057094392937235,52.10445809364319,76611497-cd8c-4808-9f95-d1f407961211,14
CMT12.xml,101,10,0.3,1,2079.1644408520306,2.536927669544671,25.552151441574097,b88a13d5-4ef1-4d6a-8de0-7e29bd17ed9b,13
CMT12.xml,101,10,0.3,2,2079.1644408520306,2.536927669544671,27.36112356185913,d9e9f40d-9870-45eb-b8fa-7a999b9e3fc0,14
